n,deltaTime,Nitrogen Pressure,Pneumatic Circuit Pressure,Purge Circuit Pressure,Oxidizer Fill Pressure,Oxidizer Tank Pressure,Fuel Tank Pressure,Chamber Pressure 1,Igniter Temperature,Oxidizer Bulkhead Temperature,Fuel Bulkhead Temperature,Nitrogen Purge Valve,Oxidizer Fill Valve,GSE Oxidizer Dump Valve,Tank Oxidizer Dump Valve,Main Oxidizer Valve,Main Fuel Valve,Total Tank Mass,Thrust,System Clock,State
4394.00,37.06,2268.84,96.29,511.68,457.07,393.54,405.12,7.03,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.89,-7.71,31403.80,%sOxidizer Fill Confirmation
4395.00,38.99,2268.90,95.88,512.42,457.36,393.87,405.12,7.03,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.89,-7.71,31403.84,%sOxidizer Fill Confirmation
4396.00,33.95,2269.12,95.88,512.42,457.36,393.87,405.83,7.63,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.89,-7.74,31403.88,%sOxidizer Fill Confirmation
4397.00,38.05,2269.12,95.94,512.08,456.91,393.58,405.83,7.63,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.89,-7.74,31403.92,%sOxidizer Fill Confirmation
4398.00,33.93,2269.12,95.94,512.08,456.91,393.58,405.87,7.80,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.89,-7.73,31403.95,%sOxidizer Fill Confirmation
4399.00,39.13,2268.93,96.16,512.27,457.18,393.46,405.87,7.80,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.89,-7.73,31403.99,%sOxidizer Fill Confirmation
4400.00,40.96,2269.28,96.61,511.72,457.32,393.46,405.69,8.21,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.89,-7.73,31404.03,%sOxidizer Fill Confirmation
4401.00,33.95,2269.28,96.61,511.72,457.32,393.31,405.03,7.75,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.89,-7.72,31404.06,%sOxidizer Fill Confirmation
4402.00,38.01,2269.43,96.55,511.73,457.32,393.31,405.03,7.75,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.89,-7.72,31404.10,%sOxidizer Fill Confirmation
4403.00,41.54,2269.43,96.55,511.73,457.33,393.18,405.45,6.95,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.89,-7.73,31404.14,%sOxidizer Fill Confirmation
4404.00,34.94,2268.79,96.62,512.41,457.63,393.24,405.69,7.31,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.89,-7.73,31404.18,%sOxidizer Fill Confirmation
4405.00,38.91,2269.47,96.60,511.69,457.71,393.24,405.69,7.31,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.89,-7.71,31404.22,%sOxidizer Fill Confirmation
4406.00,34.98,2268.68,96.62,511.74,457.77,393.13,405.61,8.40,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.69,31404.25,%sOxidizer Fill Confirmation
4407.00,35.92,2269.37,96.62,511.74,457.77,393.52,405.20,7.43,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.71,31404.29,%sOxidizer Fill Confirmation
4408.00,40.02,2269.37,96.19,511.96,457.13,393.48,406.10,7.20,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.69,31404.33,%sOxidizer Fill Confirmation
4409.00,43.33,2269.19,96.02,511.40,457.45,393.09,406.10,7.20,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.69,31404.37,%sOxidizer Fill Confirmation
4410.00,37.58,2268.66,95.90,511.40,457.45,393.09,405.57,7.04,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.71,31404.41,%sOxidizer Fill Confirmation
4411.00,37.04,2268.66,95.90,512.71,457.39,393.21,405.46,7.52,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.71,31404.45,%sOxidizer Fill Confirmation
4412.00,37.76,2269.22,96.10,511.68,457.18,393.76,405.46,7.77,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.69,31404.48,%sOxidizer Fill Confirmation
4413.00,39.54,2268.97,96.26,512.51,457.38,393.76,405.49,7.77,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.73,31404.52,%sOxidizer Fill Confirmation
4414.00,37.38,2269.45,96.26,512.51,457.38,393.52,405.62,7.73,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.73,31404.56,%sOxidizer Fill Confirmation
4415.00,38.29,2269.45,96.61,512.17,457.25,393.94,405.66,7.80,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.73,31404.60,%sOxidizer Fill Confirmation
4416.00,38.55,2268.96,96.62,512.42,457.07,393.94,405.67,7.62,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.73,31404.64,%sOxidizer Fill Confirmation
4417.00,37.45,2268.95,96.62,511.73,457.41,393.85,405.67,7.62,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.69,31404.67,%sOxidizer Fill Confirmation
4418.00,35.95,2268.95,96.62,511.73,457.41,393.85,405.30,6.82,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.71,31404.71,%sOxidizer Fill Confirmation
4419.00,36.02,2269.06,96.57,511.38,457.65,394.01,405.76,7.38,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.72,31404.75,%sOxidizer Fill Confirmation
4420.00,36.04,2268.69,95.67,512.31,457.21,394.01,406.37,7.13,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.73,31404.78,%sOxidizer Fill Confirmation
4421.00,39.19,2268.89,96.00,511.68,457.52,393.79,405.37,7.02,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.73,31404.82,%sOxidizer Fill Confirmation
4422.00,34.98,2268.96,95.74,512.18,457.39,393.79,405.37,7.02,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.73,31404.86,%sOxidizer Fill Confirmation
4423.00,37.95,2268.96,95.74,512.18,457.39,394.13,405.85,7.21,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.73,31404.89,%sOxidizer Fill Confirmation
4424.00,38.08,2268.42,96.33,511.10,457.14,393.83,405.66,7.39,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.73,31404.93,%sOxidizer Fill Confirmation
4425.00,38.73,2269.27,96.62,512.06,457.18,393.96,405.66,7.02,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.70,31404.97,%sOxidizer Fill Confirmation
4426.00,37.99,2268.94,96.78,512.06,457.18,393.96,406.14,7.02,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.68,31405.01,%sOxidizer Fill Confirmation
4427.00,37.98,2268.68,96.59,512.17,457.39,393.91,405.52,7.79,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.69,31405.05,%sOxidizer Fill Confirmation
4428.00,38.88,2268.68,96.59,511.76,457.56,394.22,405.36,7.09,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.92,-7.70,31405.09,%sOxidizer Fill Confirmation
4429.00,36.12,2268.87,96.46,511.73,457.30,394.06,406.04,7.14,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.92,-7.73,31405.12,%sOxidizer Fill Confirmation
4430.00,40.07,2269.36,96.10,511.58,457.45,393.83,406.04,7.42,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.92,-7.73,31405.16,%sOxidizer Fill Confirmation
4431.00,39.05,2269.30,95.88,511.89,457.49,393.95,405.77,6.99,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.70,31405.20,%sOxidizer Fill Confirmation
4432.00,41.04,2269.15,95.88,511.89,457.49,393.95,405.77,6.99,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.69,31405.24,%sOxidizer Fill Confirmation
4433.00,35.01,2269.15,96.11,511.69,457.11,394.05,405.51,6.88,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.69,31405.28,%sOxidizer Fill Confirmation
4434.00,38.75,2269.72,96.31,513.14,457.14,393.85,406.17,7.10,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.69,31405.32,%sOxidizer Fill Confirmation
4435.00,36.68,2269.17,96.64,511.72,457.30,393.86,406.17,7.33,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.70,31405.35,%sOxidizer Fill Confirmation
4436.00,38.99,2269.21,96.73,512.14,457.39,393.86,406.13,7.33,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.71,31405.39,%sOxidizer Fill Confirmation
4437.00,36.08,2269.04,96.62,512.14,457.39,393.72,405.87,7.14,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.73,31405.43,%sOxidizer Fill Confirmation
4438.00,37.41,2269.04,96.62,512.06,457.01,393.65,405.65,6.94,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.73,31405.47,%sOxidizer Fill Confirmation
4439.00,35.00,2268.97,96.63,511.72,457.66,393.80,405.64,7.31,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.73,31405.50,%sOxidizer Fill Confirmation
4440.00,36.81,2268.33,96.28,512.01,457.62,393.89,406.62,7.02,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.71,31405.54,%sOxidizer Fill Confirmation
4441.00,39.00,2268.69,95.74,511.71,457.62,393.89,406.62,7.02,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.89,-7.71,31405.58,%sOxidizer Fill Confirmation
4442.00,36.22,2269.29,95.69,511.68,457.63,393.70,405.70,6.95,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.71,31405.61,%sOxidizer Fill Confirmation
4443.00,37.02,2269.52,95.95,512.34,457.71,393.98,405.53,7.02,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.71,31405.65,%sOxidizer Fill Confirmation
4444.00,40.90,2269.21,95.85,511.79,457.57,393.65,405.53,7.18,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.69,31405.69,%sOxidizer Fill Confirmation
4445.00,42.24,2268.99,96.23,512.11,457.48,393.96,405.67,7.23,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.70,31405.73,%sOxidizer Fill Confirmation
4446.00,38.93,2268.56,96.61,511.67,457.60,393.85,406.01,7.23,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.69,31405.77,%sOxidizer Fill Confirmation
4447.00,39.01,2268.56,96.61,511.67,457.60,393.85,405.67,7.93,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.69,31405.81,%sOxidizer Fill Confirmation
4448.00,35.14,2268.97,96.80,512.15,457.74,394.10,405.56,8.26,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.69,31405.85,%sOxidizer Fill Confirmation
4449.00,38.97,2269.60,96.61,511.87,457.61,393.88,405.56,7.74,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.69,31405.88,%sOxidizer Fill Confirmation
4450.00,36.94,2268.60,96.60,511.35,457.30,393.81,406.26,7.04,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.71,31405.92,%sOxidizer Fill Confirmation
4451.00,39.49,2269.64,96.54,511.71,457.33,393.75,406.44,6.89,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.68,31405.96,%sOxidizer Fill Confirmation
4452.00,37.44,2268.79,96.01,511.20,457.72,394.01,405.63,7.10,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.89,-7.68,31406.00,%sOxidizer Fill Confirmation
4453.00,41.12,2269.11,95.74,512.08,457.58,393.74,405.63,7.10,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.89,-7.69,31406.04,%sOxidizer Fill Confirmation
4454.00,37.54,2268.99,96.08,511.63,457.83,393.89,405.69,7.36,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.73,31406.08,%sOxidizer Fill Confirmation
4455.00,35.28,2268.99,96.08,511.63,457.83,393.89,405.69,7.36,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.73,31406.11,%sOxidizer Fill Confirmation
4456.00,36.02,2268.67,96.51,511.71,457.66,393.96,405.66,7.05,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.73,31406.15,%sOxidizer Fill Confirmation
4457.00,37.34,2269.35,96.51,512.37,457.67,393.94,406.08,7.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.76,31406.19,%sOxidizer Fill Confirmation
4458.00,35.98,2269.35,96.40,511.91,457.17,393.83,405.68,7.73,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.74,31406.22,%sOxidizer Fill Confirmation
4459.00,43.44,2268.66,96.62,512.28,457.34,393.58,405.69,8.16,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.74,31406.27,%sOxidizer Fill Confirmation
4460.00,39.53,2269.66,96.61,511.00,457.24,393.58,405.69,8.16,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.75,31406.30,%sOxidizer Fill Confirmation
4461.00,38.11,2268.57,96.62,511.70,457.19,393.79,405.66,8.29,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.89,-7.71,31406.34,%sOxidizer Fill Confirmation
4462.00,39.24,2268.99,96.56,511.20,457.44,393.48,405.64,6.93,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.89,-7.71,31406.38,%sOxidizer Fill Confirmation
4463.00,41.03,2268.69,96.61,512.80,457.65,393.30,406.30,6.93,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.69,31406.42,%sOxidizer Fill Confirmation
4464.00,38.48,2269.24,96.63,512.80,457.65,393.30,406.11,7.66,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.70,31406.46,%sOxidizer Fill Confirmation
4465.00,36.11,2268.90,96.63,511.69,457.60,393.38,405.70,7.77,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.68,31406.50,%sOxidizer Fill Confirmation
4466.00,35.90,2269.63,96.12,511.72,457.22,393.71,406.12,6.97,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.69,31406.53,%sOxidizer Fill Confirmation
4467.00,39.08,2269.63,95.89,511.74,457.58,393.98,405.42,7.30,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.69,31406.57,%sOxidizer Fill Confirmation
4468.00,38.58,2268.62,96.08,511.98,457.24,393.89,405.69,6.97,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.69,31406.61,%sOxidizer Fill Confirmation
4469.00,36.30,2268.88,96.27,512.36,457.33,393.97,405.90,7.80,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.69,31406.65,%sOxidizer Fill Confirmation
4470.00,39.71,2269.59,96.23,511.00,457.33,393.97,405.90,7.80,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.69,31406.69,%sOxidizer Fill Confirmation
4471.00,40.77,2269.28,96.62,511.84,457.39,393.63,405.98,7.29,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.71,31406.73,%sOxidizer Fill Confirmation
4472.00,36.96,2268.95,96.57,511.84,457.39,393.63,405.68,7.44,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.89,-7.71,31406.76,%sOxidizer Fill Confirmation
4473.00,34.84,2269.25,96.61,511.53,457.13,393.77,405.79,7.04,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.89,-7.71,31406.80,%sOxidizer Fill Confirmation
4474.00,36.06,2269.59,96.85,512.50,457.68,394.01,405.68,7.74,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.89,-7.72,31406.84,%sOxidizer Fill Confirmation
4475.00,35.48,2270.03,96.63,512.16,457.68,394.20,406.42,8.14,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.71,31406.87,%sOxidizer Fill Confirmation
4476.00,38.02,2269.50,96.58,512.46,457.26,393.70,405.72,7.44,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.71,31406.91,%sOxidizer Fill Confirmation
4477.00,35.95,2269.50,96.58,512.46,457.26,393.70,405.72,7.44,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.71,31406.95,%sOxidizer Fill Confirmation
4478.00,36.02,2269.25,96.61,511.72,457.20,393.96,405.56,7.62,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.71,31406.98,%sOxidizer Fill Confirmation
4479.00,35.96,2269.69,96.62,511.76,457.63,393.83,406.28,7.09,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.74,31407.02,%sOxidizer Fill Confirmation
4480.00,37.02,2268.39,96.35,511.39,456.98,394.21,405.65,7.72,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.74,31407.05,%sOxidizer Fill Confirmation
4481.00,34.51,2268.39,96.35,511.39,457.57,394.07,405.68,7.60,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.74,31407.09,%sOxidizer Fill Confirmation
4482.00,43.31,2268.70,96.10,512.41,457.53,393.84,406.12,7.11,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.92,-7.74,31407.13,%sOxidizer Fill Confirmation
4483.00,40.02,2268.71,96.12,512.62,457.37,393.95,405.67,7.60,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.92,-7.73,31407.17,%sOxidizer Fill Confirmation
4484.00,35.63,2268.71,96.12,511.54,457.23,393.82,405.67,7.60,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.92,-7.73,31407.21,%sOxidizer Fill Confirmation
4485.00,37.96,2268.66,96.00,512.85,457.33,393.54,405.16,7.30,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.69,31407.25,%sOxidizer Fill Confirmation
4486.00,37.99,2269.06,96.41,511.73,457.46,393.78,405.16,7.30,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.71,31407.28,%sOxidizer Fill Confirmation
4487.00,38.79,2269.66,96.54,511.26,457.71,393.79,406.16,7.43,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.70,31407.32,%sOxidizer Fill Confirmation
4488.00,40.23,2268.63,96.66,512.08,457.71,393.79,406.20,7.70,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.92,-7.70,31407.36,%sOxidizer Fill Confirmation
4489.00,38.02,2269.56,96.67,511.69,457.15,393.65,406.94,7.67,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.92,-7.71,31407.40,%sOxidizer Fill Confirmation
4490.00,37.18,2269.16,96.79,511.86,457.15,393.65,405.64,7.64,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.73,31407.44,%sOxidizer Fill Confirmation
4491.00,33.44,2269.16,96.79,511.86,457.45,393.34,405.66,7.62,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.72,31407.47,%sOxidizer Fill Confirmation
4492.00,34.83,2269.02,96.62,511.58,457.28,393.45,405.69,7.81,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.72,31407.51,%sOxidizer Fill Confirmation
4493.00,36.58,2269.40,96.62,512.18,457.67,393.32,406.44,7.77,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.72,31407.54,%sOxidizer Fill Confirmation
4494.00,39.52,2268.31,96.62,511.67,457.62,393.53,405.71,7.57,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.71,31407.58,%sOxidizer Fill Confirmation
4495.00,39.00,2268.31,96.58,512.28,457.33,393.73,406.27,7.79,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.71,31407.62,%sOxidizer Fill Confirmation
4496.00,37.01,2269.56,96.61,511.88,457.16,393.93,405.22,7.61,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.70,31407.66,%sOxidizer Fill Confirmation
4497.00,39.11,2268.64,96.11,511.53,457.27,393.75,405.22,7.51,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.70,31407.70,%sOxidizer Fill Confirmation
4498.00,40.93,2268.70,96.11,512.20,457.27,393.75,405.99,7.51,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.71,31407.74,%sOxidizer Fill Confirmation
4499.00,38.02,2269.08,95.95,511.70,457.62,393.56,405.70,7.07,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.74,31407.78,%sOxidizer Fill Confirmation
4500.00,40.28,2268.93,96.03,511.70,457.62,393.54,405.64,8.43,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.74,31407.82,%sOxidizer Fill Confirmation
4501.00,36.91,2269.20,96.20,512.03,457.67,393.54,407.65,7.24,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.76,31407.85,%sOxidizer Fill Confirmation
4502.00,37.94,2269.14,96.62,511.67,457.61,393.88,405.52,7.40,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.70,31407.89,%sOxidizer Fill Confirmation
4503.00,46.62,2269.09,96.63,512.63,457.61,394.18,405.47,7.08,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.73,31407.94,%sOxidizer Fill Confirmation
4504.00,39.47,2268.49,96.64,511.20,457.25,393.92,405.72,7.80,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.72,31407.98,%sOxidizer Fill Confirmation
4505.00,38.55,2268.91,96.77,511.80,457.41,393.86,405.68,7.09,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.92,-7.76,31408.02,%sOxidizer Fill Confirmation
4506.00,36.99,2269.78,96.62,511.73,457.68,394.28,405.67,7.66,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.72,31408.05,%sOxidizer Fill Confirmation
4507.00,35.01,2269.38,96.62,511.51,457.68,394.05,407.19,8.23,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.72,31408.09,%sOxidizer Fill Confirmation
4508.00,36.96,2269.41,96.62,512.19,457.66,394.17,405.12,7.03,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.71,31408.13,%sOxidizer Fill Confirmation
4509.00,37.99,2269.41,96.62,512.19,457.66,394.33,406.87,8.10,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.73,31408.16,%sOxidizer Fill Confirmation
4510.00,35.05,2269.85,96.60,511.60,457.20,394.25,405.71,8.12,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.72,31408.20,%sOxidizer Fill Confirmation
4511.00,37.25,2269.05,96.12,511.89,457.79,394.22,405.68,7.12,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.73,31408.24,%sOxidizer Fill Confirmation
4512.00,43.33,2269.25,96.12,511.89,457.31,393.90,405.74,8.06,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.71,31408.28,%sOxidizer Fill Confirmation
4513.00,35.88,2268.98,96.28,511.65,457.26,393.95,405.66,7.76,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.69,31408.31,%sOxidizer Fill Confirmation
4514.00,39.13,2269.64,96.25,511.50,457.47,393.62,405.71,7.02,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.71,31408.35,%sOxidizer Fill Confirmation
4515.00,37.93,2269.06,96.62,511.50,457.63,393.50,405.78,6.93,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.73,31408.39,%sOxidizer Fill Confirmation
4516.00,34.23,2269.06,96.62,512.75,457.44,393.98,407.23,7.83,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.73,31408.43,%sOxidizer Fill Confirmation
4517.00,36.02,2269.31,96.63,511.60,457.30,393.62,407.23,7.83,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.73,31408.46,%sOxidizer Fill Confirmation
4518.00,35.85,2268.86,96.62,512.16,457.15,393.62,405.46,7.61,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.74,31408.50,%sOxidizer Fill Confirmation
4519.00,37.74,2269.21,96.71,511.91,457.67,393.69,405.49,8.11,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.92,-7.74,31408.54,%sOxidizer Fill Confirmation
4520.00,39.03,2269.71,96.63,511.29,457.77,393.45,405.49,7.64,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.92,-7.74,31408.57,%sOxidizer Fill Confirmation
4521.00,38.01,2269.50,96.62,511.67,457.59,393.74,405.70,7.20,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.93,-7.71,31408.61,%sOxidizer Fill Confirmation
4522.00,36.75,2268.87,96.62,511.67,457.59,393.74,405.61,7.20,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.92,-7.71,31408.65,%sOxidizer Fill Confirmation
4523.00,39.91,2269.35,96.06,512.65,457.55,394.03,406.90,7.28,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.69,31408.69,%sOxidizer Fill Confirmation
4524.00,43.97,2269.12,96.06,512.65,457.81,393.82,405.61,7.78,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.91,-7.69,31408.73,%sOxidizer Fill Confirmation
4525.00,38.89,2269.08,95.88,511.48,457.54,393.59,406.20,7.46,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.90,-7.71,31408.77,%sOxidizer Fill Confirmation
