Logging,,Pressures (psi),,,,,,,Temperatures (K),,,Valves,,,,,,Force (kg),,Sequence,,,
n,deltaTime,Nitrogen Pressure,Pneumatic Circuit Pressure,Purge Circuit Pressure,Oxidizer Fill Pressure,Oxidizer Tank Pressure,Fuel Tank Pressure,Chamber Pressure 1,Igniter Temperature,Oxidizer Bulkhead Temperature,Fuel Bulkhead Temperature,Nitrogen Purge Valve,Oxidizer Fill Valve,GSE Oxidizer Dump Valve,Tank Oxidizer Dump Valve,Main Oxidizer Valve,Main Fuel Valve,Total Tank Mass,Thrust,System Clock (s),State,,
2861,26.65,1679.06,108.74,547.11,768.35,654.38,645.49,12.61,0,0,0,0,0,1,1,0,0,7.07,0.1,12005,%sCountdown,,
2862,28.64,1678.95,108.74,547.11,768.35,654.38,645.49,12.61,0,0,0,0,0,1,1,0,0,7.07,0.1,12005.03,%sCountdown,,
2863,24.13,1678.95,108.73,547.11,768.35,654.38,645.49,12.61,0,0,0,0,0,1,1,0,0,7.07,0.1,12005.06,%sCountdown,,
2864,27.29,1678.95,108.73,547.03,768.35,654.41,645.49,12.61,0,0,0,0,0,1,1,0,0,7.07,0.1,12005.08,%sCountdown,,
2865,27.55,1678.95,108.73,547.03,768.35,654.41,645.59,12.77,0,0,0,0,0,1,1,0,0,7.07,0.11,12005.11,%sCountdown,,
2866,35.29,1678.95,108.73,547.03,768.35,654.41,645.59,12.77,0,0,0,0,0,1,1,0,0,7.07,0.11,12005.15,%sCountdown,,
2867,25.4,1678.85,108.71,546.99,768.35,654.41,645.59,12.77,0,0,0,0,0,1,1,0,0,7.07,0.11,12005.17,%sCountdown,,
2868,29.8,1678.85,108.71,546.99,768.3,654.57,645.59,12.77,0,0,0,0,0,1,1,0,0,7.07,0.11,12005.2,%sCountdown,,
2869,31.26,1678.85,108.71,546.99,768.3,654.57,645.7,12.84,0,0,0,0,0,1,1,0,0,7.07,0.11,12005.23,%sCountdown,,
2870,25.7,1678.85,108.71,546.99,768.3,654.57,645.7,12.84,0,0,0,0,0,1,1,0,0,7.07,0.1,12005.26,%sCountdown,,
2871,29.19,1678.85,108.71,546.99,768.3,654.57,645.7,12.84,0,0,0,0,0,1,1,0,0,7.07,0.1,12005.29,%sCountdown,,
2872,27.14,1678.93,108.81,546.99,768.3,654.57,645.7,12.84,0,0,0,0,0,1,1,0,0,7.07,0.1,12005.31,%sCountdown,,
2873,29.64,1678.93,108.81,546.99,768.31,654.57,645.7,12.84,0,0,0,0,0,1,1,0,0,7.07,0.1,12005.34,%sCountdown,,
2874,34.5,1678.93,108.81,546.99,768.31,654.44,645.62,12.84,0,0,0,0,0,1,1,0,0,7.07,0.1,12005.38,%sCountdown,,
2875,27.61,1678.93,108.81,546.99,768.31,654.44,645.62,12.71,0,0,0,0,0,1,1,0,0,7.07,0.1,12005.41,%sCountdown,,
2876,23.12,1678.93,108.81,546.99,768.31,654.44,645.62,12.71,0,0,0,0,0,1,1,0,0,7.07,0.1,12005.43,%sCountdown,,
2877,26.75,1678.9,108.82,547,768.35,654.44,645.62,12.71,0,0,0,0,0,1,1,0,0,7.07,0.1,12005.46,%sCountdown,,
2878,31.54,1678.9,108.82,547,768.35,654.48,645.62,12.71,0,0,0,0,0,1,1,0,0,7.07,0.1,12005.49,%sCountdown,,
2879,26.81,1678.9,108.82,547,768.35,654.48,645.65,12.71,0,0,0,0,0,1,1,0,0,7.07,0.1,12005.51,%sCountdown,,
2880,24,1678.9,108.82,547,768.35,654.48,645.65,12.66,0,0,0,0,0,1,1,0,0,7.06,0.1,12005.54,%sCountdown,,
2881,30.59,1678.9,108.74,547,768.35,654.48,645.65,12.66,0,0,0,0,0,1,1,0,0,7.06,0.1,12005.57,%sCountdown,,
2882,22.15,1678.9,108.74,546.96,768.35,654.48,645.65,12.66,0,0,0,0,0,1,1,0,0,7.06,0.1,12005.59,%sCountdown,,
2883,25.03,1678.9,108.74,546.96,768.39,654.62,645.71,12.66,0,0,0,0,0,1,1,0,0,7.06,0.1,12005.62,%sCountdown,,
2884,27.6,1678.9,108.74,546.96,768.39,654.62,645.71,12.76,0,0,0,0,0,1,1,0,0,7.06,0.1,12005.64,%sCountdown,,
2885,25.44,1678.9,108.74,546.96,768.39,654.62,645.71,12.76,0,0,0,0,0,1,1,0,0,7.06,0.1,12005.67,%sCountdown,,
2886,24.62,1678.85,108.82,546.96,768.39,654.62,645.71,12.76,0,0,0,0,0,1,1,0,0,7.06,0.1,12005.69,%sCountdown,,
2887,26.13,1678.85,108.82,546.95,768.39,654.69,645.71,12.76,0,0,0,0,0,1,1,0,0,7.06,0.1,12005.72,%sCountdown,,
2888,38.2,1678.85,108.82,546.95,768.39,654.69,645.53,12.76,0,0,0,0,0,1,1,0,0,7.06,0.1,12005.76,%sCountdown,,
2889,24.16,1678.85,108.82,546.95,768.39,654.69,645.53,12.69,0,0,0,0,0,1,1,0,0,7.06,0.1,12005.78,%sCountdown,,
2890,25.34,1678.85,108.82,546.95,768.39,654.69,645.53,12.69,0,0,0,0,0,1,1,0,0,7.06,0.1,12005.81,%sCountdown,,
2891,21.71,1679.01,108.9,546.95,768.39,654.69,645.53,12.69,0,0,0,0,0,1,1,0,0,7.06,0.1,12005.83,%sCountdown,,
2892,24.3,1679.01,108.9,546.94,768.38,654.69,645.53,12.69,0,0,0,0,0,1,1,0,0,7.06,0.1,12005.85,%sCountdown,,
2893,24.4,1679.01,108.9,546.94,768.38,654.7,645.53,12.69,0,0,0,0,0,1,1,0,0,7.06,0.1,12005.88,%sCountdown,,
2894,23.25,1679.01,108.9,546.94,768.38,654.7,645.39,12.65,0,0,0,0,0,1,1,0,0,7.06,0.1,12005.9,%sCountdown,,
2895,30.7,1678.98,108.98,546.94,768.38,654.7,645.39,12.65,0,0,0,0,0,1,1,0,0,7.06,0.1,12005.93,%sCountdown,,
2896,27,1678.98,108.98,546.96,768.4,654.72,645.39,12.65,0,0,0,0,0,1,1,0,0,7.06,0.1,12005.96,%sCountdown,,
2897,23.44,1678.98,108.98,546.96,768.4,654.72,645.25,12.48,0,0,0,0,0,1,1,0,0,7.06,0.1,12005.98,%sCountdown,,
2898,23.76,1678.98,108.98,546.96,768.4,654.72,645.25,12.48,0,0,0,0,0,1,1,0,0,7.06,0.1,12006.01,%sCountdown,,
2899,24.16,1678.99,109,546.96,768.4,654.72,645.25,12.48,0,0,0,0,0,1,1,0,0,7.06,0.1,12006.03,%sCountdown,,
2900,24.21,1678.99,109,547.03,768.4,654.72,645.25,12.48,0,0,0,0,0,1,1,0,0,7.06,0.1,12006.06,%sCountdown,,
2901,27.01,1678.99,109,547.03,768.42,654.76,645.06,12.35,0,0,0,0,0,1,1,0,0,7.06,0.1,12006.08,%sCountdown,,
2902,25.9,1678.99,109,547.03,768.42,654.76,645.06,12.35,0,0,0,0,0,1,1,0,0,7.06,0.1,12006.11,%sCountdown,,
2903,25.21,1678.96,108.91,547.03,768.42,654.76,645.06,12.35,0,0,0,0,0,1,1,0,0,7.06,0.1,12006.13,%sCountdown,,
2904,24.85,1678.96,108.91,546.99,768.42,654.76,645.06,12.35,0,0,0,0,0,1,1,0,0,7.06,0.1,12006.16,%sCountdown,,
2905,23.83,1678.96,108.91,546.99,768.47,654.88,645.01,12.39,0,0,0,0,0,1,1,0,0,7.06,0.1,12006.18,%sCountdown,,
2906,24.82,1678.97,108.91,546.99,768.47,654.88,645.01,12.39,0,0,0,0,0,1,1,0,0,7.06,0.1,12006.21,%sCountdown,,
2907,27.19,1678.97,108.91,546.99,768.47,654.88,645.01,12.39,0,0,0,0,0,1,1,0,0,7.06,0.1,12006.23,%sCountdown,,
2908,22.92,1678.97,108.91,547.07,768.57,654.88,645.01,12.39,0,0,0,0,0,1,1,0,0,7.06,0.1,12006.26,%sCountdown,,
2909,23.67,1678.97,108.91,547.07,768.57,655.11,645.01,12.39,0,0,0,0,0,1,1,0,0,7.06,0.1,12006.28,%sCountdown,,
2910,25.83,1678.97,108.91,547.07,768.57,655.11,645.16,12.38,0,0,0,0,0,1,1,0,0,7.07,0.09,12006.31,%sCountdown,,
2911,26.67,1678.96,108.94,547.07,768.57,655.11,645.16,12.38,0,0,0,0,0,1,1,0,0,7.07,0.09,12006.33,%sCountdown,,
2912,26.67,1678.96,108.94,547.07,768.62,655.11,645.16,12.38,0,0,0,0,0,1,1,0,0,7.07,0.09,12006.36,%sCountdown,,
2913,26.82,1678.96,108.94,547.07,768.62,655.05,645.14,12.39,0,0,0,0,0,1,1,0,0,7.07,0.1,12006.39,%sCountdown,,
2914,24.37,1678.88,108.91,547.07,768.62,655.05,645.14,12.39,0,0,0,0,0,1,1,0,0,7.07,0.1,12006.41,%sCountdown,,
2915,24.23,1678.88,108.91,547.08,768.62,655.05,645.14,12.39,0,0,0,0,0,1,1,0,0,7.07,0.1,12006.44,%sCountdown,,
2916,27.78,1678.88,108.91,547.08,768.65,655.13,645.14,12.39,0,0,0,0,0,1,1,0,0,7.07,0.1,12006.46,%sCountdown,,
2917,32.27,1678.88,108.91,547.08,768.65,655.13,645.33,12.51,0,0,0,0,0,1,1,0,0,7.07,0.1,12006.5,%sCountdown,,
2918,28.71,1678.98,108.86,547.08,768.65,655.13,645.33,12.51,0,0,0,0,0,1,1,0,0,7.07,0.1,12006.52,%sCountdown,,
2919,22.78,1678.98,108.86,547.05,768.56,655.07,645.33,12.51,0,0,0,0,0,1,1,0,0,7.07,0.1,12006.55,%sCountdown,,
2920,30.08,1678.98,108.86,547.05,768.56,655.07,645.3,12.51,0,0,0,0,0,1,1,0,0,7.07,0.1,12006.58,%sCountdown,,
2921,25.9,1678.98,108.86,547.05,768.56,655.07,645.3,12.51,0,0,0,0,0,1,1,0,0,7.07,0.1,12006.6,%sCountdown,,
2922,24.56,1678.96,108.92,547.05,768.56,655.07,645.3,12.51,0,0,0,0,0,1,1,0,0,7.07,0.1,12006.63,%sCountdown,,
2923,22.13,1678.96,108.92,547.09,768.59,655.04,645.26,12.51,0,0,0,0,0,1,1,0,0,7.07,0.1,12006.65,%sCountdown,,
2924,24.78,1678.96,108.92,547.09,768.59,655.04,645.26,12.44,0,0,0,0,0,1,1,0,0,7.07,0.1,12006.67,%sCountdown,,
2925,22.3,1678.96,108.92,547.09,768.59,655.04,645.26,12.44,0,0,0,0,0,1,1,0,0,7.07,0.1,12006.7,%sCountdown,,
2926,25.37,1679.09,108.89,547.13,768.59,655.04,645.26,12.44,0,0,0,0,0,1,1,0,0,7.07,0.1,12006.72,%sCountdown,,
2927,25.71,1679.09,108.89,547.13,768.56,654.99,645.26,12.44,0,0,0,0,0,1,1,0,0,7.07,0.1,12006.75,%sCountdown,,
2928,23.86,1679.09,108.89,547.13,768.56,654.99,645.26,12.5,0,0,0,0,0,1,1,0,0,7.07,0.1,12006.77,%sCountdown,,
2929,25.39,1679.03,108.89,547.13,768.56,654.99,645.26,12.5,0,0,0,0,0,1,1,0,0,7.07,0.1,12006.8,%sCountdown,,
2930,24.24,1679.03,108.89,547.15,768.67,654.99,645.26,12.5,0,0,0,0,0,1,1,0,0,7.07,0.1,12006.82,%sCountdown,,
2931,24.17,1679.03,108.89,547.15,768.67,654.96,645.26,12.5,0,0,0,0,0,1,1,0,0,7.07,0.1,12006.85,%sCountdown,,
2932,24.39,1679.03,108.89,547.15,768.67,654.96,645.46,12.51,0,0,0,0,0,1,1,0,0,7.07,0.1,12006.87,%sCountdown,,
2933,25.9,1679.07,108.86,547.15,768.67,654.96,645.46,12.51,0,0,0,0,0,1,1,0,0,7.07,0.1,12006.9,%sCountdown,,
2934,28.8,1679.07,108.86,547.17,768.7,654.96,645.46,12.51,0,0,0,0,0,1,1,0,0,7.07,0.1,12006.92,%sCountdown,,
2935,26.71,1679.07,108.86,547.17,768.7,654.89,645.46,12.51,0,0,0,0,0,1,1,0,0,7.07,0.1,12006.95,%sCountdown,,
2936,22.08,1679.07,108.86,547.17,768.7,654.89,645.42,12.56,0,0,0,0,0,1,1,0,0,7.07,0.11,12006.97,%sCountdown,,
2937,25.59,1679.12,108.91,547.17,768.7,654.89,645.42,12.56,0,0,0,0,0,1,1,0,0,7.07,0.11,12007,%sCountdown,,
2938,27.13,1679.12,108.91,547.15,768.69,654.89,645.42,12.56,0,0,0,0,0,1,1,0,0,7.07,0.11,12007.03,%sCountdown,,
2939,25.68,1679.12,108.91,547.15,768.69,654.78,645.45,12.56,0,0,0,0,0,1,1,0,0,7.07,0.11,12007.05,%sCountdown,,
2940,22.65,1679.12,108.91,547.15,768.69,654.78,645.45,12.64,0,0,0,0,0,1,1,0,0,7.07,0.11,12007.07,%sCountdown,,
2941,24.49,1679.15,108.94,547.15,768.69,654.78,645.45,12.64,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.1,%sCountdown,,
2942,28.09,1679.15,108.94,547.15,768.69,654.78,645.45,12.64,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.13,%sCountdown,,
2943,27.64,1679.15,108.94,547.14,768.68,654.78,645.45,12.64,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.15,%sCountdown,,
2944,28.2,1679.15,108.94,547.14,768.68,654.87,645.56,12.64,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.18,%sCountdown,,
2945,25.75,1679.15,108.94,547.14,768.68,654.87,645.56,12.66,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.21,%sCountdown,,
2946,28.68,1679.15,108.94,547.14,768.68,654.87,645.56,12.66,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.24,%sCountdown,,
2947,25.26,1679.14,108.97,547.14,768.68,654.87,645.56,12.66,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.26,%sCountdown,,
2948,32.17,1679.14,108.97,547.12,768.68,654.87,645.56,12.66,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.29,%sCountdown,,
2949,28.68,1679.14,108.97,547.12,768.69,654.72,645.56,12.66,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.32,%sCountdown,,
2950,35.14,1679.14,108.97,547.12,768.69,654.72,645.49,12.66,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.36,%sCountdown,,
2951,24.69,1679.14,108.97,547.12,768.69,654.72,645.49,12.6,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.38,%sCountdown,,
2952,27.71,1679.14,108.97,547.12,768.69,654.72,645.49,12.6,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.41,%sCountdown,,
2953,28.74,1679.05,108.94,547.13,768.69,654.72,645.49,12.6,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.44,%sCountdown,,
2954,32.76,1679.05,108.94,547.13,768.73,654.72,645.49,12.6,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.47,%sCountdown,,
2955,30.23,1679.05,108.94,547.13,768.73,654.82,645.49,12.6,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.5,%sCountdown,,
2956,35.25,1679.05,108.94,547.13,768.73,654.82,645.67,12.6,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.54,%sCountdown,,
2957,23.17,1679.05,108.94,547.13,768.73,654.82,645.67,12.66,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.56,%sCountdown,,
2958,31.26,1679.05,108.94,547.13,768.73,654.82,645.67,12.66,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.59,%sCountdown,,
2959,28.65,1679.11,108.93,547.13,768.73,654.82,645.67,12.66,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.62,%sCountdown,,
2960,32.74,1679.11,108.93,547.17,768.73,654.82,645.67,12.66,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.65,%sCountdown,,
2961,25.36,1679.11,108.93,547.17,768.73,654.83,645.67,12.66,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.68,%sCountdown,,
2962,26.01,1679.11,108.93,547.17,768.73,654.83,645.53,12.66,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.7,%sCountdown,,
2963,31.73,1679.11,108.93,547.17,768.73,654.83,645.53,12.58,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.74,%sCountdown,,
2964,25.68,1679.06,108.93,547.17,768.73,654.83,645.53,12.58,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.76,%sCountdown,,
2965,33.56,1679.06,108.97,547.17,768.73,654.83,645.53,12.58,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.8,%sCountdown,,
2966,31.97,1679.06,108.97,547.18,768.73,654.83,645.53,12.58,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.83,%sCountdown,,
2967,30.48,1679.06,108.97,547.18,768.84,654.83,645.53,12.58,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.86,%sCountdown,,
2968,24.63,1679.06,108.97,547.18,768.84,654.83,645.62,12.58,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.88,%sCountdown,,
2969,30.63,1679.06,108.97,547.18,768.84,654.83,645.62,12.58,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.91,%sCountdown,,
2970,26.63,1679.15,108.96,547.18,768.84,654.83,645.62,12.58,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.94,%sCountdown,,
2971,34.43,1679.15,108.96,547.17,768.8,654.83,645.62,12.58,0,0,0,0,0,1,1,0,0,7.07,0.1,12007.97,%sCountdown,,
2972,23.59,1679.15,108.96,547.17,768.8,654.83,645.62,12.58,0,0,0,0,0,1,1,0,0,7.07,0.1,12008,%sCountdown,,
2973,30.68,1679.15,108.96,547.17,768.8,654.73,645.57,12.58,0,0,0,0,0,1,1,0,0,7.07,0.1,12008.03,%sCountdown,,
2974,24.07,1679.15,108.96,547.17,768.8,654.73,645.57,12.52,0,0,0,0,0,1,1,0,0,7.07,0.11,12008.05,%sCountdown,,
2975,28.57,1679.18,108.96,547.17,768.8,654.73,645.57,12.52,0,0,0,0,0,1,1,0,0,7.07,0.11,12008.08,%sCountdown,,
2976,29.42,1679.18,108.97,547.13,768.8,654.73,645.57,12.52,0,0,0,0,0,1,1,0,0,7.07,0.11,12008.11,%sCountdown,,
2977,24.63,1679.18,108.97,547.13,768.8,654.73,645.57,12.52,0,0,0,0,0,1,1,0,0,7.07,0.11,12008.14,%sCountdown,,
2978,27.59,1679.18,108.97,547.13,768.78,654.73,645.82,12.52,0,0,0,0,0,1,1,0,0,7.07,0.11,12008.16,%sCountdown,,
2979,27.13,1679.18,108.97,547.13,768.78,654.73,645.82,12.56,0,0,0,0,0,1,1,0,0,7.07,0.11,12008.19,%sCountdown,,
2980,24.15,1679.18,108.97,547.13,768.78,654.73,645.82,12.56,0,0,0,0,0,1,1,0,0,7.06,0.11,12008.21,%sCountdown,,
2981,28.05,1679.29,108.92,547.13,768.78,654.73,645.82,12.56,0,0,0,0,0,1,1,0,0,7.06,0.11,12008.24,%sCountdown,,
2982,28.7,1679.29,108.92,547.06,768.76,654.73,645.82,12.56,0,0,0,0,0,1,1,0,0,7.06,0.11,12008.27,%sCountdown,,
2983,30.1,1679.29,108.92,547.06,768.76,654.69,645.82,12.56,0,0,0,0,0,1,1,0,0,7.06,0.11,12008.3,%sCountdown,,
2984,28.37,1679.29,108.92,547.06,768.76,654.69,645.86,12.54,0,0,0,0,0,1,1,0,0,7.06,0.11,12008.33,%sCountdown,,
2985,23.05,1679.29,108.92,547.06,768.76,654.69,645.86,12.54,0,0,0,0,0,1,1,0,0,7.06,0.11,12008.35,%sCountdown,,
2986,42.33,1679.45,108.92,547.06,768.76,654.69,645.86,12.54,0,0,0,0,0,1,1,0,0,7.06,0.11,12008.39,%sCountdown,,
2987,30.73,1679.45,108.88,547.06,768.76,654.69,645.86,0,0,0,0,0,0,1,1,0,0,7.06,0,12008.43,%sCommand Ignition,,
2988,22.59,1679.45,108.88,547.02,768.76,654.69,645.86,0,0,0,0,0,0,1,1,0,0,7.06,0,12008.45,%sCommand Ignition,,
2989,29.17,1679.45,108.88,547.02,768.78,654.66,645.86,0,0,0,0,0,0,1,1,0,0,7.06,0,12008.48,%sCommand Ignition,,
2990,26.21,1679.45,108.88,547.02,768.78,654.66,645.78,-0.02,0,0,0,0,0,1,1,0,0,7.06,0,12008.5,%sCommand Ignition,,
2991,34.18,1679.45,108.88,547.02,768.78,654.66,645.78,-0.02,0,0,0,0,0,1,1,0,0,7.06,0,12008.54,%sCommand Ignition,,
2992,25.02,1679.4,108.84,547.04,768.78,654.66,645.78,-0.02,0,0,0,0,0,1,1,0,0,7.06,0,12008.56,%sIgnition Confirmation,,
2993,25.97,1679.4,108.84,547.04,768.81,654.66,645.78,-0.02,0,0,0,0,0,1,1,0,0,7.06,0,12008.59,%sIgnition Confirmation,,
2994,24.04,1679.4,108.84,547.04,768.81,654.73,645.78,-0.02,0,0,0,0,0,1,1,0,0,7.06,0,12008.61,%sIgnition Confirmation,,
2995,25.22,1679.4,108.84,547.04,768.81,654.73,646.02,0,0,0,0,0,0,1,1,0,0,7.06,0,12008.64,%sIgnition Confirmation,,
2996,24.12,1679.5,108.84,547.04,768.81,654.73,646.02,0,0,0,0,0,0,1,1,0,0,7.07,0,12008.66,%sIgnition Confirmation,,
2997,28.53,1679.5,108.78,547.04,768.81,654.73,646.02,0,0,0,0,0,0,1,1,0,0,7.07,0,12008.69,%sIgnition Confirmation,,
2998,27.62,1679.5,108.78,547.06,768.81,654.73,646.02,0,0,0,0,0,0,1,1,0,0,7.07,0,12008.72,%sIgnition Confirmation,,
2999,23.93,1679.5,108.78,547.06,768.82,654.49,646.02,0,0,0,0,0,0,1,1,0,0,7.07,0,12008.74,%sIgnition Confirmation,,
3000,24.57,1679.5,108.78,547.06,768.82,654.49,645.84,-0.03,0,0,0,0,0,1,1,0,0,7.07,0,12008.77,%sIgnition Confirmation,,
3001,27.27,1679.5,108.78,547.06,768.82,654.49,645.84,-0.03,0,0,0,0,0,1,1,0,0,7.07,0,12008.79,%sIgnition Confirmation,,
3002,29.29,1679.55,108.77,547.06,768.82,654.49,645.84,-0.03,0,0,0,0,0,1,1,0,0,7.07,0,12008.82,%sIgnition Confirmation,,
3003,29.11,1679.55,108.77,547.03,768.78,654.49,645.84,-0.03,0,0,0,0,0,1,1,0,0,7.07,0,12008.85,%sIgnition Confirmation,,
3004,27.3,1679.55,108.77,547.03,768.78,654.34,645.73,-0.03,0,0,0,0,0,1,1,0,0,7.07,0,12008.88,%sIgnition Confirmation,,
3005,24.34,1679.55,108.77,547.03,768.78,654.34,645.73,-0.07,0,0,0,0,0,1,1,0,0,7.07,-0.01,12008.9,%sIgnition Confirmation,,
3006,28.43,1679.64,108.96,547.03,768.78,654.34,645.73,-0.07,0,0,0,0,0,1,1,0,0,7.07,-0.01,12008.93,%sIgnition Confirmation,,
3007,25.73,1679.64,108.96,547.03,768.78,654.34,645.73,-0.07,0,0,0,0,0,1,1,0,0,7.07,-0.01,12008.96,%sIgnition Confirmation,,
3008,28.09,1679.64,108.96,547.03,768.81,654.37,645.73,-0.07,0,0,0,0,0,1,1,0,0,7.07,-0.01,12008.99,%sIgnition Confirmation,,
3009,23.79,1679.64,108.96,547.03,768.81,654.37,645.67,-0.05,0,0,0,0,0,1,1,0,0,7.07,0,12009.01,%sIgnition Confirmation,,
3010,27.62,1679.95,108.96,547.03,768.81,654.37,645.67,-0.05,0,0,0,0,0,1,1,0,0,7.07,0,12009.04,%sIgnition Confirmation,,
3011,26.02,1679.95,109.01,547.03,768.81,654.37,645.67,-0.05,0,0,0,0,0,1,1,0,0,7.07,0,12009.06,%sIgnition Confirmation,,
3012,26.23,1679.95,109.01,547.13,768.93,654.77,645.67,-0.05,0,0,0,0,0,1,1,0,0,7.07,0,12009.09,%sIgnition Confirmation,,
3013,25.71,1679.95,109.01,547.13,768.93,654.77,646.07,-0.05,0,0,0,0,0,1,1,0,0,7.07,0,12009.12,%sIgnition Confirmation,,
3014,38.11,1679.95,109.01,547.13,768.93,654.77,646.07,0.36,0,0,0,0,0,1,1,0,0,7.07,0.01,12009.15,%sIgnition Confirmation,,
3015,28.92,1679.95,109.01,547.13,768.93,654.77,646.07,0.36,0,0,0,0,0,1,1,0,0,7.07,0.01,12009.18,%sOpen Valves,,
3016,24.08,1680.42,109.15,547.13,768.93,654.77,646.07,0.36,0,0,0,0,0,1,1,0,100,7.07,0.01,12009.21,%sValve Confirmation,,
3017,54.97,1680.42,109.15,547.31,768.93,654.77,646.07,0.36,0,0,0,0,0,1,1,100,100,7.07,0.01,12009.26,%sValve Confirmation,,
3018,24.82,1680.42,109.15,547.31,769.12,655.35,646.07,0.36,0,0,0,0,0,1,1,100,100,7.07,0.01,12009.29,%sValve Confirmation,,
3019,28.79,1680.42,109.15,547.31,769.12,655.35,646.63,0.8,0,0,0,0,0,1,1,100,100,7.07,0.01,12009.32,%sValve Confirmation,,
3020,21.4,1680.42,109.15,547.31,769.12,655.35,646.63,0.8,0,0,0,0,0,1,1,100,100,7.08,0.03,12009.34,%sValve Confirmation,,
3021,26.12,1681.33,109.15,547.31,769.12,655.35,646.63,0.8,0,0,0,0,0,1,1,100,100,7.08,0.03,12009.36,%sValve Confirmation,,
3022,23.8,1681.33,109.61,547.9,769.12,655.35,646.63,0.8,0,0,0,0,0,1,1,100,100,7.08,0.03,12009.39,%sValve Confirmation,,
3023,29.89,1681.33,109.61,547.9,769.45,655.71,646.63,0.8,0,0,0,0,0,1,1,100,100,7.08,0.03,12009.42,%sValve Confirmation,,
3024,27.17,1681.33,109.61,547.9,769.45,655.71,646.75,1,0,0,0,0,0,1,1,100,100,7.08,0.03,12009.44,%sValve Confirmation,,
3025,24.25,1681.33,109.61,547.9,769.45,655.71,646.75,1,0,0,0,0,0,1,1,100,100,7.09,0.03,12009.47,%sValve Confirmation,,
3026,28.74,1681.2,109.55,547.89,769.45,655.71,646.75,1,0,0,0,0,0,1,1,100,100,7.09,0.03,12009.5,%sValve Confirmation,,
3027,31.27,1681.2,109.55,547.89,769.47,655.73,646.79,1.08,0,0,0,0,0,1,1,100,100,7.09,0.03,12009.53,%sValve Confirmation,,
3028,26.92,1681.2,109.55,547.89,769.47,655.73,646.79,1.08,0,0,0,0,0,1,1,100,100,7.09,0.04,12009.55,%sValve Confirmation,,
3029,21.93,1681.03,109.55,547.89,769.47,655.73,646.79,1.08,0,0,0,0,0,1,1,100,100,7.09,0.04,12009.58,%sValve Confirmation,,
3030,29.53,1681.03,109.53,547.87,769.49,655.9,646.79,1.08,0,0,0,0,0,1,1,100,100,7.09,0.04,12009.61,%sValve Confirmation,,
3031,27.08,1681.03,109.53,547.87,769.49,655.9,646.84,1.08,0,0,0,0,0,1,1,100,100,7.09,0.04,12009.63,%sValve Confirmation,,
3032,26.67,1680.95,109.53,547.87,769.49,655.9,646.84,1.22,0,0,0,0,0,1,1,100,100,7.09,0.03,12009.66,%sValve Confirmation,,
3033,29.15,1680.95,109.58,547.91,769.49,655.9,646.84,1.22,0,0,0,0,0,1,1,100,100,7.09,0.03,12009.69,%sValve Confirmation,,
3034,25.1,1680.95,109.58,547.91,769.53,655.98,646.84,1.22,0,0,0,0,0,1,1,100,100,7.09,0.03,12009.71,%sValve Confirmation,,
3035,29.67,1680.95,109.58,547.91,769.53,655.98,646.96,1.3,0,0,0,0,0,1,1,100,100,7.09,0.06,12009.74,%sEngine Run,,
3036,31.1,1680.95,109.58,547.91,769.53,655.98,646.96,1.3,0,0,0,0,0,1,1,100,100,7.1,0.06,12009.78,%sEngine Run,,
3037,22.99,1682.04,109.96,547.91,769.53,655.98,646.96,1.3,0,0,0,0,0,1,1,100,100,7.1,0.06,12009.8,%sEngine Run,,
3038,29.83,1682.04,109.96,548.27,769.89,655.98,646.96,1.3,0,0,0,0,0,1,1,100,100,7.1,0.06,12009.83,%sEngine Run,,
